year,sigungu_cd,buffer_m,road_inter_ha
2017,46730,500,873.5409675205889
2017,46770,500,2260.3384267659694
2017,46780,500,1596.189177139265
2017,46790,500,1731.3127480940864
2017,46800,500,1128.6802996895146
2017,46810,500,775.1582205814252
2017,46820,500,2271.8495241431547
2017,46830,500,623.5844495786325
2017,46840,500,1111.5865256435695
2017,46860,500,817.0669891187229
2017,46870,500,1404.8529859851694
2017,46880,500,1726.4628101652715
2017,46890,500,862.4441099212756
2017,46900,500,1388.98601985564
2017,46910,500,1140.8339695322807
2017,47111,500,1276.4314070418027
2017,47113,500,2585.7634503143026
2017,47130,500,4062.4587632960156
2017,47150,500,1448.1028257017606
2017,47170,500,4965.87350990574
2017,47190,500,1600.7151897325034
2017,47210,500,981.9650894570063
2017,47230,500,3024.8136691467876
2017,47250,500,2050.929423438814
2017,47280,500,1091.6180826661591
2017,47290,500,589.5995719508339
2017,47730,500,3377.7450132535264
2017,47750,500,2778.6940206400027
2017,47760,500,1652.9837443165516
2017,47770,500,3635.513672552507
2017,47820,500,2167.474394187095
2017,47830,500,1770.1294675780528
2017,47840,500,1734.891169419835
2017,47850,500,1958.26572820905
2017,47900,500,1083.0050139962866
2017,47920,500,4546.016394969927
2017,47930,500,4514.971506219145
2017,47940,500,0.0
2017,48121,500,645.1013651442804
2017,48123,500,369.88239127747215
2017,48125,500,1141.7170355489866
2017,48127,500,394.8279979333733
2017,48129,500,438.2741864011286
2017,48170,500,2670.156346178685
2017,48220,500,1250.2471489095096
2017,48240,500,1734.6099962143837
2017,48250,500,2022.8303156053614
2017,48270,500,1965.6123274888546
2017,48310,500,1914.6620446272698
2017,48330,500,860.0487855051783
2017,48720,500,1540.4882117510497
2017,48730,500,1309.5587378519274
2017,48740,500,2456.442999657837
2017,48820,500,2824.656890727381
2017,48840,500,1737.1648331987917
2017,48850,500,1481.9320924332912
2017,48860,500,2820.7682325376195
2017,48870,500,2704.708787629858
2017,48880,500,2335.6714647442714
2017,48890,500,3454.039206063307
2017,50110,500,1161.9063264896963
2017,50130,500,682.7257214874044
2017,51110,500,3108.4497148666305
2017,51130,500,1902.0591422176417
2017,51150,500,4637.148734153875
2017,51170,500,852.4164740288509
2017,51190,500,1039.7474599129162
2017,51210,500,381.15546390730015
2017,51230,500,2993.8825697475772
2017,51720,500,5509.834119943847
2017,51730,500,3419.691387598779
2017,51750,500,4226.642708876169
2017,51760,500,3676.2693857271997
2017,51770,500,3497.04938977505
2017,51780,500,125.45653417665923
2017,51790,500,706.5436586617164
2017,51800,500,1262.197067111683
2017,51810,500,4266.888868742363
2017,51820,500,441.81888571918336
2017,51830,500,3993.898719677475
2018,11110,100,2.8768051120937765
2018,11140,100,0.0
2018,11170,100,0.0
2018,11200,100,0.0
2018,11215,100,0.0
2018,11230,100,0.0
2018,11260,100,0.687541795826899
2018,11290,100,3.241349159883629
2018,11305,100,0.0
2018,11320,100,0.0
2018,11350,100,13.44201833067252
2018,11380,100,0.5882016239728405
2018,11410,100,2.8128979484614707
2018,11440,100,2.513892743980104
2018,11470,100,0.0
2018,11500,100,1.177202253727145
2018,11530,100,0.0
2018,11545,100,1.3076795785895667
2018,11590,100,0.0
2018,11620,100,34.448420235898425
2018,11650,100,3.7229042518245414
2018,11680,100,1.0546851267616133
2018,11710,100,0.3836997166914151
2018,11740,100,2.2249673670557466
2018,26110,100,0.0
2018,26140,100,0.15450536485523883
2018,26170,100,12.44391010149025
2018,26200,100,0.0
2018,26230,100,8.515717584476002
2018,26260,100,8.69976597973903
2018,26290,100,10.24646340297893
2018,26320,100,14.161724175761602
2018,26350,100,75.77944460313903
2018,26380,100,0.019965259629185186
2018,26410,100,41.6865894782484
2018,26440,100,53.55062136225225
2018,26470,100,0.23542970002058705
2018,26500,100,7.836950229201237
2018,26530,100,14.26700989131906
2018,26710,100,260.47412534345995
2018,27140,100,67.42792403442996
2018,27170,100,0.7216109922877073
2018,27200,100,4.146968762644216
2018,27230,100,33.4836635653827
2018,27260,100,35.73307736216651
2018,27290,100,29.611914006694224
2018,27710,100,106.52149049494507
2018,27720,100,205.26734457120241
2018,28110,100,3.947809946960742
2018,28177,100,0.0
2018,28185,100,0.0
2018,28200,100,3.761158715109761
2018,28237,100,1.011790479562176
2018,28245,100,0.22103071332448704
2018,28260,100,0.0
2018,28710,100,2.1064771457068803
2018,28720,100,0.0
2018,29110,100,24.35760430388682
2018,29140,100,0.047064419028566916
2018,29155,100,18.821894422354234
2018,29170,100,7.422018117579943
2018,29200,100,50.830311197129994
2018,30110,100,22.031642968504052
2018,30140,100,6.4243099032621895
2018,30170,100,9.020886301991307
2018,30200,100,33.59359982555992
2018,30230,100,6.327441923038366
2018,31110,100,44.244969669763655
2018,31140,100,15.562660974743359
2018,31170,100,0.0
2018,31200,100,82.36445999660887
2018,31710,100,315.42788804071034
2018,36110,100,28.57241136689284
2018,41111,100,3.283850440838199
2018,41113,100,3.584683455789429
2018,41115,100,0.0
2018,41117,100,1.5010119557676207
2018,41131,100,4.401756660478997
2018,41133,100,4.628390633633824
2018,41135,100,10.616073223042722
2018,41150,100,20.869056432315116
2018,41171,100,11.271670931494794
2018,41173,100,12.55031883339293
2018,41190,100,0.43057550954163637
2018,41210,100,2.6572943987046727
2018,41220,100,20.957421913411817
2018,41250,100,1.5607816587560213
2018,41271,100,6.5382217959083615
2018,41273,100,1.6895483788006076
2018,41281,100,3.293542431209751
2018,41285,100,0.27571999365217104
2018,41287,100,0.0
2018,41290,100,0.37790282322955193
2018,41310,100,7.385565085271937
2018,41360,100,92.43826449463214
2018,41370,100,1.252351762070557
2018,41390,100,10.290234824414254
2018,41410,100,5.621552267100849
2018,41430,100,10.703763368591463
2018,41450,100,6.891239425793955
2018,41461,100,34.81089705757159
2018,41463,100,12.0021336424314
2018,41465,100,1.4005012644720591
2018,41480,100,19.127573849833134
2018,41500,100,18.646037365395262
2018,41550,100,49.41212885351322
2018,41570,100,2.223857082967823
2018,41590,100,45.56521877882617
2018,41610,100,67.07604301035411
2018,41630,100,54.47569792962137
2018,41650,100,186.5319376432465
2018,41670,100,66.91263355698321
2018,41800,100,27.18959063200302
2018,41820,100,325.0537201635431
2018,41830,100,167.08184396214918
2018,43111,100,45.070118576510204
2018,43112,100,8.582662906989329
2018,43113,100,6.987855173095723
2018,43114,100,10.567293299930155
2018,43130,100,168.2015821305983
2018,43150,100,299.86718034745854
2018,43720,100,140.90475451513723
2018,43730,100,60.342139301673335
2018,43740,100,146.0222969712498
2018,43745,100,1.2259987564874415
2018,43750,100,40.40575846026116
2018,43760,100,347.19536186468014
2018,43770,100,47.33600739361583
2018,43800,100,320.71046821417707
2018,44131,100,37.48990314858775
2018,44133,100,13.235889425780863
2018,44150,100,159.25903323887206
2018,44180,100,222.0485005982807
2018,44200,100,36.42952331552494
2018,44210,100,216.27684657888798
2018,44230,100,30.77301073630299
2018,44250,100,6.905136157745513
2018,44270,100,125.1103996876671
2018,44710,100,102.44153948226739
2018,44760,100,67.43820302802483
2018,44770,100,186.76256411485133
2018,44790,100,164.10734426478754
2018,44800,100,125.65150613954265
2018,44810,100,76.65794863606737
2018,44825,100,224.69035379221978
2018,45111,100,12.099395465947701
2018,45113,100,4.433513004161584
2018,45130,100,71.84550148322897
2018,45140,100,19.20057731190742
2018,45180,100,243.63691530539063
2018,45190,100,626.1709112451166
2018,45210,100,36.93852796467201
2018,45710,100,116.29400935536229
2018,45720,100,148.20330831151338
2018,45730,100,147.09710967576328
2018,45740,100,190.47956437048245
2018,45750,100,258.62617307350274
2018,45770,100,148.44284123849715
2018,45790,100,171.57184804560166
2018,45800,100,146.4549292862865
2018,46110,100,8.748686125869582
2018,46130,100,205.24652130443545
2018,46150,100,358.64511618094116
2018,46170,100,107.00070791948734
2018,46230,100,81.23559168884056
2018,46710,100,130.16160622258965
2018,46720,100,117.57962662144983
2018,46730,100,113.3179164696239
2018,46770,100,334.68223319969115
2018,46780,100,257.1750025841242
2018,46790,100,181.07516272010042
2018,46800,100,174.37298928657452
2018,46810,100,126.37635730261213
2018,46820,100,321.4775028164225
2018,46830,100,80.80935025151042
2018,46840,100,145.7170048134318
2018,46860,100,95.17962496075472
2018,46870,100,163.14883679050024
2018,46880,100,243.40424312056214
2018,46890,100,130.05793748082618
2018,46900,100,201.29622260506227
2018,46910,100,133.19953353974253
2018,47111,100,174.09627287861304
2018,47113,100,368.779704985681
2018,47130,100,637.1183833506432
2018,47150,100,178.62695244820853
2018,47170,100,554.0288475534238
2018,47190,100,170.5948620746217
2018,47210,100,127.05402612311397
2018,47230,100,360.00773771342875
2018,47250,100,211.0855570786298
2018,47280,100,119.14237718492316
2018,47290,100,77.06440253703434
2018,47730,100,401.9643687287181
2018,47750,100,308.1980113084644
2018,47760,100,185.70359149249077
2018,47770,100,453.29368157065437
2018,47820,100,226.4935266354159
2018,47830,100,209.6128340560831
2018,47840,100,205.2860412312474
2018,47850,100,187.00300071449038
2018,47900,100,123.48531421812226
2018,47920,100,561.8504841818403
2018,47930,100,646.560207477228
2018,47940,100,0.0
2018,48121,100,72.49271385918864
2018,48123,100,38.58700062703102
2018,48125,100,110.59401194171102
2018,48127,100,15.94427750267474
2018,48129,100,89.49009487964803
2018,48170,100,277.0750458213147
2018,48220,100,165.1971008760908
2018,48240,100,154.95115825015358
2018,48250,100,356.7886997859063
2018,48270,100,269.82765016327124
2018,48310,100,385.26182515677215
2018,48330,100,92.61948530692098
2018,48720,100,160.25196598080856
2018,48730,100,152.05301744653593
2018,48740,100,330.2777293083615
2018,48820,100,397.13172291357023
2018,48840,100,259.132759347041
2018,48850,100,168.62843139389653
2018,48860,100,371.34762398124343
2018,48870,100,343.2800517221931
2018,48880,100,260.3366553696578
2018,48890,100,426.27089843096286
2018,50110,100,169.67495738140872
2018,50130,100,108.14371523715414
2018,51110,100,516.274220211896
2018,51130,100,252.8434556739415
2018,51150,100,621.980142811073
2018,51170,100,152.66857437862396
2018,51190,100,112.83954139716688
2018,51210,100,56.883077513437286
2018,51230,100,407.15450857680315
2018,51720,100,780.2584623589564
2018,51730,100,410.9328500764179
2018,51750,100,560.0352358725435
2018,51760,100,488.59961247025177
2018,51770,100,490.99429240826436
2018,51780,100,16.51896669540147
2018,51790,100,82.77436255333296
2018,51800,100,151.98433192239884
2018,51810,100,658.097501494536
2018,51820,100,75.63338014113928
2018,51830,100,616.041422649237
2018,11110,300,11.348880935469412
2018,11140,300,0.0
2018,11170,300,0.0
2018,11200,300,0.12945003314035755
2018,11215,300,3.7447437345956773
2018,11230,300,0.2546356666998521
2018,11260,300,3.553081556685909
2018,11290,300,17.71381506877311
2018,11305,300,0.0
2018,11320,300,0.0
2018,11350,300,44.061181150171926
2018,11380,300,5.3194932959604255
2018,11410,300,18.768008458762512
2018,11440,300,4.308030585428323
2018,11470,300,0.5934607261599107
2018,11500,300,6.557365211095394
2018,11530,300,0.0
2018,11545,300,9.005174755763969
2018,11590,300,0.9955641926572847
2018,11620,300,84.65488091712989
2018,11650,300,18.966305195062844
2018,11680,300,3.3098459591786433
2018,11710,300,0.4568895871957915
2018,11740,300,8.92136871279689
2018,26110,300,0.0
2018,26140,300,0.9222033678486272
2018,26170,300,32.11689121056363
2018,26200,300,0.0
2018,26230,300,38.58371057063453
2018,26260,300,31.215999388200736
2018,26290,300,38.49723721451109
2018,26320,300,61.68237132926325
2018,26350,300,265.3755153519305
2018,26380,300,6.6283773611385435
2018,26410,300,253.31424620536467
2018,26440,300,240.92410613434365
2018,26470,300,0.4271920235689633
2018,26500,300,30.1010681762181
2018,26530,300,51.92896281145319
2018,26710,300,1059.51340321619
2018,27140,300,228.89676952744318
2018,27170,300,9.974789014621622
2018,27200,300,29.528377699071584
2018,27230,300,156.76821351266588
2018,27260,300,125.30403339419527
2018,27290,300,101.9707879646427
2018,27710,300,536.4813007389657
2018,27720,300,1029.369020110795
2018,28110,300,32.12178501892698
2018,28177,300,2.5019678378772907
2018,28185,300,0.9277061960075879
2018,28200,300,10.032966650054489
2018,28237,300,2.9212577179858004
2018,28245,300,3.8167434278334564
2018,28260,300,0.45767857313223276
2018,28710,300,6.2547483144186335
2018,28720,300,0.0
2018,29110,300,113.58609429715595
2018,29140,300,4.507259451486721
2018,29155,300,79.2254552149506
2018,29170,300,34.19007182656917
2018,29200,300,215.16810829196297
2018,30110,300,115.69498372339172
2018,30140,300,22.817412564247967
2018,30170,300,47.26805714007976
2018,30200,300,138.95380538148078
2018,30230,300,31.98760783844231
2018,31110,300,166.80698901923554
2018,31140,300,55.03067788573246
2018,31170,300,0.0
2018,31200,300,302.17678507948847
2018,31710,300,1428.3955648185388
2018,36110,300,132.42414151606891
2018,41111,300,14.458124285790289
2018,41113,300,11.363170423288706
2018,41115,300,1.456985080549101
2018,41117,300,8.686580148237976
2018,41131,300,22.02694728081953
2018,41133,300,15.118656869108714
2018,41135,300,28.82286271363257
2018,41150,300,78.94493958129064
2018,41171,300,56.137761639600726
2018,41173,300,40.33251588885893
2018,41190,300,5.233546934680317
2018,41210,300,8.491088055083111
2018,41220,300,83.61580129414499
2018,41250,300,7.462857257413404
2018,41271,300,20.965286791965998
2018,41273,300,20.57265223612228
2018,41281,300,22.162849726554107
2018,41285,300,0.39397177413085666
2018,41287,300,0.0
2018,41290,300,3.3056196552268986
2018,41310,300,20.48203481424129
2018,41360,300,364.33675899719026
2018,41370,300,14.17983758946481
2018,41390,300,50.18475446573029
2018,41410,300,11.60785988463815
2018,41430,300,30.404007688028244
2018,41450,300,26.980456745405053
2018,41461,300,169.60841389824085
2018,41463,300,38.54463529782811
2018,41465,300,5.7781588840028295
2018,41480,300,86.34583491059566
2018,41500,300,61.659734939228954
2018,41550,300,230.88920536288285
2018,41570,300,11.87756851832535
2018,41590,300,219.45916476065736
2018,41610,300,288.2685096314889
2018,41630,300,222.48329345848867
2018,41650,300,781.0576690368564
2018,41670,300,222.77985014628862
2018,41800,300,96.39241104970436
2018,41820,300,1289.9084148769466
2018,41830,300,679.4424194264046
2018,43111,300,235.87536999541973
2018,43112,300,47.78633435360412
2018,43113,300,48.30138777229007
2018,43114,300,40.71930888852228
2018,43130,300,689.6583463842292
2018,43150,300,1230.8728768961846
2018,43720,300,599.8781773602927
2018,43730,300,195.5408768467435
2018,43740,300,698.1155271156234
2018,43745,300,7.592954593556808
2018,43750,300,209.76241284353944
2018,43760,300,1343.2321579652587
2018,43770,300,195.08579760185052
2018,43800,300,1294.7071036243174
2018,44131,300,169.18919594877693
2018,44133,300,63.474403503932585
2018,44150,300,667.073836248553
2018,44180,300,982.1851309888073
2018,44200,300,199.17253454221148
2018,44210,300,1042.0884824321884
2018,44230,300,185.74029081135112
2018,44250,300,34.74116694465561
2018,44270,300,555.9861729896494
2018,44710,300,424.7319372583598
2018,44760,300,316.67901299176475
2018,44770,300,754.4366950936154
2018,44790,300,709.9290168688151
2018,44800,300,607.5803454740134
2018,44810,300,325.43340541615163
2018,44825,300,927.5129414245756
2018,45111,300,51.2553052588373
2018,45113,300,16.144473281205617
2018,45130,300,282.07866006054496
2018,45140,300,82.4477601296923
2018,45180,300,1089.8045595254816
2018,45190,300,2337.4260178350955
2018,45210,300,162.7726633969654
2018,45710,300,509.4495854438214
2018,45720,300,602.0114537747057
2018,45730,300,648.1589823044544
2018,45740,300,634.0796074720887
2018,45750,300,1006.5741020633919
2018,45770,300,825.116263694439
2018,45790,300,725.4122257854256
2018,45800,300,580.0814544234578
2018,46110,300,39.64602666730506
2018,46130,300,880.7100196758963
2018,46150,300,1537.0768874386836
2018,46170,300,438.79287699439266
2018,46230,300,365.124023866826
2018,46710,300,552.5199628100938
2018,46720,300,628.1663585643926
2018,46730,300,452.0627932787352
2018,46770,300,1322.9374887614476
2018,46780,300,899.4177236875188
2018,46790,300,877.2746027274846
2018,46800,300,620.7183990256577
2018,46810,300,448.6157360666052
2018,46820,300,1266.3691602043154
2018,46830,300,328.6784221456028
2018,46840,300,564.9270339930183
2018,46860,300,425.81923852105604
2018,46870,300,739.6517926179833
2018,46880,300,927.490786645804
2018,46890,300,509.6368999368092
2018,46900,300,795.0656916206449
2018,46910,300,614.021808866885
2018,47111,300,721.7635035916451
2018,47113,300,1434.83023152829
2018,47130,300,2586.2941871835937
2018,47150,300,768.4575426267778
2018,47170,300,2673.8246817372938
2018,47190,300,811.0117219323226
2018,47210,300,538.0334630123399
2018,47230,300,1585.8983512737445
2018,47250,300,1009.8717257158637
2018,47280,300,568.8059212751333
2018,47290,300,308.0633915953458
2018,47730,300,1752.0473442937787
2018,47750,300,1376.106905004779
2018,47760,300,876.7197742328692
2018,47770,300,1950.3513410274384
2018,47820,300,1046.7237129367045
2018,47830,300,925.9121516729842
2018,47840,300,893.2262866096851
2018,47850,300,1035.4674772904762
2018,47900,300,598.2955028025577
2018,47920,300,2392.8782072666113
2018,47930,300,2522.113592134528
2018,47940,300,0.0
2018,48121,300,302.34038219944085
2018,48123,300,177.62377047083743
2018,48125,300,529.4122366530737
2018,48127,300,144.1659128170003
2018,48129,300,332.5823988733294
2018,48170,300,1311.7827449883011
2018,48220,300,717.9744431236601
2018,48240,300,827.8713052338558
2018,48250,300,1352.3172518062138
2018,48270,300,994.4161802344141
2018,48310,300,1169.3810054858166
2018,48330,300,458.8294575474592
2018,48720,300,766.3330767174363
2018,48730,300,672.1381669130883
2018,48740,300,1306.2234380977388
2018,48820,300,1508.2213958627183
2018,48840,300,1019.3073176408282
2018,48850,300,735.6384291621046
2018,48860,300,1441.6749862889976
2018,48870,300,1437.835357728825
2018,48880,300,1144.4657592915507
2018,48890,300,1790.1875767705976
2018,50110,300,631.8882692293213
2018,50130,300,373.65201093647653
2018,51110,300,1849.8367103223986
2018,51130,300,1064.0543384895304
2018,51150,300,2567.116213278483
2018,51170,300,499.068549810562
2018,51190,300,491.9002185706172
2018,51210,300,214.42739473019563
2018,51230,300,1732.8389221594748
2018,51720,300,3097.5970216558444
2018,51730,300,1823.9737803733717
2018,51750,300,2490.987247309271
2018,51760,300,2059.7672259823285
2018,51770,300,1981.2791590224442
2018,51780,300,73.61080919357501
2018,51790,300,379.92884533853174
2018,51800,300,654.7535515737447
2018,51810,300,2458.6829079359654
2018,51820,300,250.4239184990007
2018,51830,300,2327.850845664039
2018,11110,500,19.522312179214907
2018,11140,500,0.0
2018,11170,500,2.6680745497764486
2018,11200,500,0.8279910484522119
2018,11215,500,9.054133661813239
2018,11230,500,3.1881396586259863
2018,11260,500,10.440231839465078
2018,11290,500,42.36025300790568
2018,11305,500,0.0
2018,11320,500,0.0
2018,11350,500,81.73013408221257
2018,11380,500,12.153648706189975
2018,11410,500,37.184921865879666
2018,11440,500,7.264676943284032
2018,11470,500,2.2959671685329033
2018,11500,500,14.359532873236033
2018,11530,500,0.04687304712832717
2018,11545,500,16.519493982187477
2018,11590,500,2.49134757891323
2018,11620,500,126.40160653424512
2018,11650,500,32.6580595483577
2018,11680,500,4.462669343905489
2018,11710,500,0.8191990533685339
2018,11740,500,15.703035601126757
2018,26110,500,0.4871901533246758
2018,26140,500,5.206261159304786
2018,26170,500,51.968960807431166
2018,26200,500,0.0
2018,26230,500,77.88980382450524
2018,26260,500,58.98495920587407
2018,26290,500,71.53736673235221
2018,26320,500,136.8516828772138
2018,26350,500,473.5865477387559
2018,26380,500,39.81759693870307
2018,26410,500,480.32988864522446
2018,26440,500,450.98386043188935
2018,26470,500,0.8377921457084111
2018,26500,500,48.2512566515106
2018,26530,500,100.96034357822255
2018,26710,500,1745.7750682200697
2018,27140,500,390.4790984121903
2018,27170,500,23.240934301536555
2018,27200,500,74.27126249900127
2018,27230,500,273.24589633496805
2018,27260,500,229.1728067295324
2018,27290,500,196.1727279492072
2018,27710,500,1052.334502178316
2018,27720,500,2042.7514869005993
2018,28110,500,70.57237751472651
2018,28177,500,9.871601972088587
2018,28185,500,4.271719056690082
2018,28200,500,21.032382091218714
2018,28237,500,8.109844058904288
2018,28245,500,4.002020555848312
2018,28260,500,1.2225676823789036
2018,28710,500,12.427861411789756
2018,28720,500,0.0
2018,29110,500,196.34099969645627
2018,29140,500,19.159499633372604
2018,29155,500,127.80581793781121
2018,29170,500,63.50189406505907
2018,29200,500,366.3740053998949
2018,30110,500,188.2525260521058
2018,30140,500,37.885218185847584
2018,30170,500,92.984838592415
2018,30200,500,245.5917102389636
2018,30230,500,50.293891375664536
2018,31110,500,275.89973088955145
2018,31140,500,104.58639617609894
2018,31170,500,0.0
2018,31200,500,556.878806034226
2018,31710,500,2536.625918421327
2018,36110,500,225.60280172725507
2018,41111,500,27.08090433292277
2018,41113,500,32.386833820573884
2018,41115,500,12.428278696352077
2018,41117,500,12.305008918706744
2018,41131,500,34.54680858909003
2018,41133,500,21.160396422746043
2018,41135,500,37.64239268630216
2018,41150,500,122.75345600817955
2018,41171,500,107.6413605350616
2018,41173,500,57.33164571174002
2018,41190,500,14.206342476507562
2018,41210,500,12.958177964904515
2018,41220,500,140.6067569508481
2018,41250,500,13.742777603793602
2018,41271,500,43.83504405089075
2018,41273,500,38.917400328835924
2018,41281,500,47.71781374479432
2018,41285,500,2.640116290859729
2018,41287,500,0.3769493281828587
2018,41290,500,10.108730132478245
2018,41310,500,49.53535806649701
2018,41360,500,655.5949102819385
2018,41370,500,47.58822120740437
2018,41390,500,75.98306831728605
2018,41410,500,22.91608671474562
2018,41430,500,40.79541137249379
2018,41450,500,44.427521003964856
2018,41461,500,290.9968807198249
2018,41463,500,64.91412169956801
2018,41465,500,8.766047249556156
2018,41480,500,174.07549445770226
2018,41500,500,95.31763315705535
2018,41550,500,397.0641116865385
2018,41570,500,18.705267954854236
2018,41590,500,359.7112942889336
2018,41610,500,476.0378234181915
2018,41630,500,400.37380069136907
2018,41650,500,1453.241971699897
2018,41670,500,395.06731581103185
2018,41800,500,163.76506127174716
2018,41820,500,2266.7806398598464
2018,41830,500,1185.2106974940386
2018,43111,500,438.97863373035034
2018,43112,500,74.96321890248187
2018,43113,500,68.92989326800381
2018,43114,500,78.50110484614564
2018,43130,500,1234.1016381641696
2018,43150,500,2233.1572900397446
2018,43720,500,1069.8857053902482
2018,43730,500,339.87657865767636
2018,43740,500,1319.188559097605
2018,43745,500,19.963565909820158
2018,43750,500,408.47546248388954
2018,43760,500,2450.5705308159
2018,43770,500,363.8807609262028
2018,43800,500,2405.990677832454
2018,44131,500,336.6971184703719
2018,44133,500,129.67257589540807
2018,44150,500,1227.825648420789
2018,44180,500,1813.9976091430906
2018,44200,500,412.8542109224063
2018,44210,500,1931.321665645595
2018,44230,500,378.12225688577723
2018,44250,500,61.25823931356807
2018,44270,500,956.197212791718
2018,44710,500,793.7387873035004
2018,44760,500,636.8206004049473
2018,44770,500,1216.6106268900055
2018,44790,500,1283.8064673845108
2018,44800,500,1172.3996087035657
2018,44810,500,643.9849045320326
2018,44825,500,1654.6618767147393
2018,45111,500,88.21339425329609
2018,45113,500,29.091492877909204
2018,45130,500,485.34340534931357
2018,45140,500,165.12387233144682
2018,45180,500,2078.679205673181
2018,45190,500,4119.372579534447
2018,45210,500,284.96766365899754
2018,45710,500,960.3048277550133
2018,45720,500,1050.1551144472946
2018,45730,500,1245.6888133669468
2018,45740,500,1166.1173387578147
2018,45750,500,1840.0209101314663
2018,45770,500,1710.8366803887288
2018,45790,500,1479.0199056959066
2018,45800,500,1048.6369385580176
2018,46110,500,67.09628360258529
2018,46130,500,1618.2517992304058
2018,46150,500,2777.8539266133366
2018,46170,500,779.278171748869
2018,46230,500,688.6439686170687
2018,46710,500,985.9189704750997
2018,46720,500,1405.147161862279
2018,46730,500,873.5201447186633
2018,46770,500,2346.6169221652713
2018,46780,500,1572.7322047935852
2018,46790,500,1731.0950877630412
2018,46800,500,1118.7818402812566
2018,46810,500,773.5866245329235
2018,46820,500,2314.325809595823
2018,46830,500,596.7803099907346
2018,46840,500,1050.2482883763282
2018,46860,500,817.0839360713032
2018,46870,500,1403.8477422270291
2018,46880,500,1715.8554276563816
2018,46890,500,880.5894305428588
2018,46900,500,1389.1144399573204
2018,46910,500,1139.7169764081889
2018,47111,500,1276.4314066483223
2018,47113,500,2585.750069604069
2018,47130,500,4845.5138351177175
2018,47150,500,1453.2257489315405
2018,47170,500,4991.314360339687
2018,47190,500,1600.9421506353397
2018,47210,500,982.0160703710163
2018,47230,500,3023.0346802966706
2018,47250,500,2050.9295267577404
2018,47280,500,1091.6217110856383
2018,47290,500,590.042021259706
2018,47730,500,3380.628583605303
2018,47750,500,2778.6940206404183
2018,47760,500,1702.3023776866994
2018,47770,500,3635.5136725525067
2018,47820,500,2167.474394187095
2018,47830,500,1742.9110496952549
2018,47840,500,1734.891169419835
2018,47850,500,1956.0152990674064
2018,47900,500,1089.2918647294314
2018,47920,500,4305.317407904323
2018,47930,500,4514.971506219144
2018,47940,500,0.0
2018,48121,500,633.8202714207894
2018,48123,500,356.0617270301003
2018,48125,500,1061.8399052504947
2018,48127,500,349.96580239101473
2018,48129,500,516.6731669106293
2018,48170,500,2557.0212445842835
2018,48220,500,1254.598573286874
2018,48240,500,1619.1058741389645
2018,48250,500,2375.950561943004
2018,48270,500,1971.576254264908
2018,48310,500,1914.662044627268
2018,48330,500,952.8019949875426
2018,48720,500,1540.4882117510497
2018,48730,500,1305.105706303216
2018,48740,500,2469.012027783852
2018,48820,500,2824.656901679395
2018,48840,500,1816.3042976308905
2018,48850,500,1481.8236293222324
2018,48860,500,2804.476285364284
2018,48870,500,2704.708787629495
2018,48880,500,2253.3204951448565
2018,48890,500,3348.933874971226
2018,50110,500,1158.259777949317
2018,50130,500,680.8869017693027
2018,51110,500,3125.478703682421
2018,51130,500,1902.0544189719428
2018,51150,500,4611.029947171976
2018,51170,500,843.7568772964607
2018,51190,500,881.9847577720657
2018,51210,500,383.2057435421334
2018,51230,500,3030.307114185117
2018,51720,500,5477.399662855364
2018,51730,500,3327.2026652147842
2018,51750,500,4427.091297430015
2018,51760,500,3673.200744051611
2018,51770,500,3485.8087701757995
2018,51780,500,151.74891784854793
2018,51790,500,706.5436586617164
2018,51800,500,1222.905953825421
2018,51810,500,4255.597890939476
2018,51820,500,429.61256818783926
2018,51830,500,3997.096123440098
2019,11110,100,2.8768051120937765
2019,11140,100,0.0
2019,11170,100,0.0
2019,11200,100,0.0
2019,11215,100,0.0
2019,11230,100,0.0
2019,11260,100,0.687541795826899
2019,11290,100,3.241349159883629
2019,11305,100,0.0
2019,11320,100,0.0
2019,11350,100,13.44201833067252
2019,11380,100,0.5882016239728405
2019,11410,100,2.8128979484614707
2019,11440,100,2.513892743980104
2019,11470,100,0.0
2019,11500,100,1.177202253727145
2019,11530,100,0.0
2019,11545,100,1.3076795785895667
2019,11590,100,0.0
2019,11620,100,34.448420235898425
2019,11650,100,3.7229042518245414
2019,11680,100,1.0546851267616133
2019,11710,100,0.3836997166914151
2019,11740,100,2.2249673670557466
2019,26110,100,0.0
2019,26140,100,0.15450536485523883
2019,26170,100,12.443910101490564
2019,26200,100,0.0
2019,26230,100,8.515717584476283
2019,26260,100,8.69976597973903
2019,26290,100,10.24646340297893
2019,26320,100,14.161724175761602
2019,26350,100,75.77944460313903
2019,26380,100,0.019965259629185186
2019,26410,100,41.68658948129008
2019,26440,100,53.55062136225485
2019,26470,100,0.23542970002058705
2019,26500,100,7.836950229201237
2019,26530,100,14.26700989131906
2019,26710,100,264.1399572875957
2019,27140,100,67.42792403442996
2019,27170,100,0.7216109922877073
2019,27200,100,4.146968762644216
2019,27230,100,33.4836635653827
2019,27260,100,35.733077362162625
2019,27290,100,29.611914006694224
2019,27710,100,106.52149049494507
2019,27720,100,205.26734457120241
2019,28110,100,3.947809946960742
2019,28177,100,0.0
2019,28185,100,0.0
2019,28200,100,3.761158715109761
2019,28237,100,1.011790479562176
2019,28245,100,0.22103071332448704
