"연도","시군구코드","시도","시군구","대응자원투입예산_소나무림ha당_log","예찰진단예산_소나무림ha당_log","방제법인수_소나무림1만ha당_log","이동통제예산_소나무림ha당_log","예찰진단예산비중","이동통제예산비중","반출금지구역_지정여부","반출금지구역면적비율","예산자료_사용가능여부","법인자료_연도완전여부","법인자료_최신성주의플래그"
"2022","28185","인천광역시","연수구","13.284130500531647","0.0","","0.0","0.0","0.0","0.0","0.0","1","0","1"
"2022","28200","인천광역시","남동구","12.56532547867322","12.87771491749311","","12.812334643878735","0.374755444","0.3510375573302543","0.0","0.0","1","0","1"
"2022","28237","인천광역시","부평구","13.138398338019469","0.0","","0.0","0.0","0.0","0.0","0.0","1","0","1"
"2022","28245","인천광역시","계양구","13.7070837220893","0.0","","0.0","0.0","0.0","0.0","0.0","1","0","1"
"2022","28260","인천광역시","서구","13.642409177427632","12.941080760420363","","12.875700476209305","0.252963272","0.2369534861064504","0.0","0.0","1","0","1"
"2022","28710","인천광역시","강화군","14.900515008493043","11.534055296278686","","11.468675511603932","0.032349114","0.0303017718715393","0.0","0.0","1","0","1"
"2022","28720","인천광역시","옹진군","9.962437456210704","10.320707246026526","","0.0","0.588624972","0.0","0.0","0.0","1","0","1"
"2022","29110","광주광역시","동구","8.798963324108158","9.621322279190153","","0.0","0.694754792","0.0","0.0","0.0","1","0","1"
"2022","29140","광주광역시","서구","11.146031852271385","0.0","","0.0","0.0","0.0","1.0","24.957075869441983","1","0","1"
"2022","29155","광주광역시","남구","10.848920902472596","0.0","","0.0","0.0","0.0","1.0","9.894584687655971","1","0","1"
"2022","29170","광주광역시","북구","9.79090718442134","0.0","","0.0","0.0","0.0","0.0","0.0","1","0","1"
"2022","29200","광주광역시","광산구","10.991554552489339","9.556436609364066","","0.0","0.19229413","0.0","1.0","7.601345025306804","1","0","1"
"2022","30110","대전광역시","동구","12.971231554269954","9.813078182657701","","10.19580180497091","0.038469467","0.0564077125757761","0.0","0.0","1","0","1"
"2022","30140","대전광역시","중구","11.342565795860994","0.0","","0.0","0.0","0.0","0.0","0.0","1","0","1"
"2022","30170","대전광역시","서구","11.736195062245562","10.070687676249404","","10.453415251367218","0.128951801","0.1890818001209294","0.0","0.0","1","0","1"
"2022","30200","대전광역시","유성구","11.925752722165596","10.0609716758404","","0.0","0.134142562","0.0","1.0","6.951058470741854","1","0","1"
"2022","30230","대전광역시","대덕구","12.80171439881688","12.050541325426584","","11.824980981619431","0.255260984","0.203715552039831","0.0","0.0","1","0","1"
"2022","31110","울산광역시","중구","12.946647907232574","11.042359690396815","","10.965829782961048","0.115726783","0.107200499803751","1.0","4.892856016082218","1","0","1"
"2022","31140","울산광역시","남구","11.047980097666837","11.614436197812719","","0.0","0.637946627","0.0","1.0","17.100962290619904","1","0","1"
"2022","31170","울산광역시","동구","12.394860562160869","0.0","","10.233025667755026","0.0","0.1032275183530095","1.0","3.8550387218694464","1","0","1"
"2022","31200","울산광역시","북구","12.598928153781312","0.0","","10.224267278375743","0.0","0.0851228895000714","1.0","3.2222671864433656","1","0","1"
"2022","31710","울산광역시","울주군","12.14084622749518","0.0","","9.45661677109487","0.0","0.0639060210600508","1.0","4.793682109472483","1","0","1"
"2022","36110","세종특별자치시","세종시","","","","","","","1.0","14.616903228121398","0","0","1"
"2022","41111","경기도","수원시 장안구","","","","","","","0.0","0.0","0","0","1"
"2022","41113","경기도","수원시 권선구","","","","","","","0.0","0.0","0","0","1"
"2022","41115","경기도","수원시 팔달구","","","","","","","0.0","0.0","0","0","1"
"2022","41117","경기도","수원시 영통구","","","","","","","0.0","0.0","0","0","1"
"2022","41131","경기도","성남시 수정구","","","","","","","1.0","196.83577860768258","0","0","1"
"2022","41133","경기도","성남시 중원구","","","","","","","0.0","0.0","0","0","1"
"2022","41135","경기도","성남시 분당구","","","","","","","0.0","0.0","0","0","1"
"2022","41150","경기도","의정부시","13.16708608957828","12.010907809204758","","0.0","0.239361647","0.0","0.0","0.0","1","0","1"
"2022","41171","경기도","안양시 만안구","","","","","","","0.0","0.0","0","0","1"
"2022","41173","경기도","안양시 동안구","","","","","","","0.0","0.0","0","0","1"
"2022","41190","경기도","부천시","0.0","0.0","","0.0","","","0.0","0.0","1","0","1"
"2022","41210","경기도","광명시","0.0","0.0","","0.0","","","0.0","0.0","1","0","1"
"2022","41220","경기도","평택시","11.725510310900138","10.993227009083304","","0.0","0.324691958","0.0","1.0","17.431992035014527","1","0","1"
"2022","41250","경기도","동두천시","13.736196779043032","0.0","","0.0","0.0","0.0","1.0","15.77048846675116","1","0","1"
"2022","41271","경기도","안산시 상록구","","","","","","","0.0","0.0","0","0","1"
"2022","41273","경기도","안산시 단원구","","","","","","","0.0","0.0","0","0","1"
"2022","41281","경기도","고양시 덕양구","","","","","","","0.0","0.0","0","0","1"
"2022","41285","경기도","고양시 일산동구","","","","","","","0.0","0.0","0","0","1"
"2022","41287","경기도","고양시 일산서구","","","","","","","0.0","0.0","0","0","1"
"2022","41290","경기도","과천시","12.9567320651837","8.81381580713604","","0.0","0.01562611","0.0","1.0","2.2010850093808556","1","0","1"
"2022","41310","경기도","구리시","12.365521515946314","12.614703731246152","","0.0","0.561975437","0.0","0.0","0.0","1","0","1"
"2022","41360","경기도","남양주시","12.80288390146152","0.0","","10.154810958494105","0.0","0.0661056510498999","1.0","10.810739067162565","1","0","1"
"2022","41370","경기도","오산시","13.53938394048047","0.0","","0.0","0.0","0.0","0.0","0.0","1","0","1"
"2022","41390","경기도","시흥시","13.358386896309346","12.67236484293783","","0.0","0.334918224","0.0","0.0","0.0","1","0","1"
"2022","41410","경기도","군포시","14.695187727362184","13.621342982400133","","0.0","0.254672456","0.0","0.0","0.0","1","0","1"
"2022","41430","경기도","의왕시","13.81955504904272","12.69671992697696","","0.0","0.245485394","0.0","1.0","15.611475184701947","1","0","1"
"2022","41450","경기도","하남시","13.913071657826645","12.528739330931769","","0.0","0.200313676","0.0","1.0","45.18992294860919","1","0","1"
"2022","41461","경기도","용인시 처인구","","","","","","","1.0","25.78335644204332","0","0","1"
"2022","41463","경기도","용인시 기흥구","","","","","","","0.0","0.0","0","0","1"
"2022","41465","경기도","용인시 수지구","","","","","","","0.0","0.0","0","0","1"
"2022","41480","경기도","파주시","13.546023178582523","12.05226698849278","","0.0","0.183357936","0.0","1.0","25.396320709299502","1","0","1"
"2022","41500","경기도","이천시","12.79682307432581","11.690989516663214","","0.0","0.248647412","0.0","1.0","23.546041514101095","1","0","1"
"2022","41550","경기도","안성시","11.636085362808588","8.335945348152434","","0.0","0.035558466","0.0","1.0","9.814712541676187","1","0","1"
"2022","41570","경기도","김포시","14.056453902305615","13.146597676663681","","0.0","0.28702902","0.0","0.0","0.0","1","0","1"
"2022","41590","경기도","화성시","11.927457409897011","10.144629739391275","","0.0","0.143950298","0.0","1.0","6.508050056165542","1","0","1"
"2022","41610","경기도","광주시","14.003155380184864","11.083137883441184","","10.087775257884857","0.050222331","0.0185611545546657","1.0","23.5016252149165","1","0","1"
"2022","41630","경기도","양주시","11.375880041379586","10.587511804265066","","9.862098936973792","0.271448073","0.1314111699494457","1.0","10.072450822664067","1","0","1"
"2022","41650","경기도","포천시","11.82413234721397","0.0","","8.51360028308704","0.0","0.0352050695300123","1.0","8.134038052182262","1","0","1"
"2022","41670","경기도","여주시","11.761705111143385","10.095363110559783","","10.018528419777617","0.138523563","0.1282783426949532","1.0","11.07209200468635","1","0","1"
"2022","41800","경기도","연천군","12.407071453056417","0.0","","10.964693780922468","0.0","0.1911753794045629","1.0","45.40292262529479","1","0","1"
"2022","41820","경기도","가평군","10.749958023629292","8.134026945968447","","8.054936114064445","0.06407134","0.0591976688552684","1.0","5.4777176792462505","1","0","1"
"2022","41830","경기도","양평군","10.54702008219578","8.688889900798316","","8.388185066751845","0.122655727","0.090796208118176","1.0","7.910807418957753","1","0","1"
"2022","43111","충청북도","청주시 상당구","","","","","","","1.0","3.607600939193441","0","0","1"
"2022","43112","충청북도","청주시 서원구","","","","","","","0.0","0.0","0","0","1"
"2022","43113","충청북도","청주시 흥덕구","","","","","","","0.0","0.0","0","0","1"
"2022","43114","충청북도","청주시 청원구","","","","","","","0.0","0.0","0","0","1"
"2022","43130","충청북도","충주시","11.512134078174107","10.216707276656352","","0.0","0.214931205","0.0","1.0","0.9193076970085514","1","0","1"
"2022","43150","충청북도","제천시","10.598293880835659","7.386862558154327","","7.604358429471316","0.036937923","0.0459179339053606","1.0","2.0762449763234203","1","0","1"
"2022","43720","충청북도","보은군","8.290765642119158","9.054557276018027","","0.0","0.682205422","0.0","0.0","0.0","1","0","1"
"2022","43730","충청북도","옥천군","9.628174284493296","8.84643410111873","","0.0","0.313928146","0.0","0.0","0.0","1","0","1"
"2022","43740","충청북도","영동군","9.849704066992546","9.073273768568043","","7.987783157075941","0.284779099","0.0961585345764833","1.0","1.4134372643012771","1","0","1"
"2022","43745","충청북도","증평군","10.61511901988767","12.012409773859078","","0.0","0.801756557","0.0","0.0","0.0","1","0","1"
"2022","43750","충청북도","진천군","11.34194741957193","9.87182625567718","","9.348600903237566","0.168278775","0.0997194898199746","1.0","1.876513804237028","1","0","1"
"2022","43760","충청북도","괴산군","8.867421282707355","7.39786072148852","","0.0","0.18693769","0.0","0.0","0.0","1","0","1"
"2022","43770","충청북도","음성군","10.546431842717833","10.082158791402977","","0.0","0.385968947","0.0","1.0","0.17718214223200304","1","0","1"
"2022","43800","충청북도","단양군","10.569230124604768","8.611165514040877","","7.525772772559183","0.118703421","0.0400800337273222","1.0","1.0111080982168696","1","0","1"
"2022","44131","충청남도","천안시 동남구","","","","","","","1.0","5.435200014486956","0","0","1"
"2022","44133","충청남도","천안시 서북구","","","","","","","0.0","0.0","0","0","1"
"2022","44150","충청남도","공주시","10.767780907437253","8.425677738182983","","0.0","0.087679655","0.0","1.0","2.0960930966496787","1","0","1"
"2022","44180","충청남도","보령시","11.251521744496975","8.391265970043701","","8.667042055840147","0.050537327","0.0665892379513895","1.0","2.0384155432506237","1","0","1"
"2022","44200","충청남도","아산시","12.968181341923085","8.964093394256025","","0.0","0.017911938","0.0","1.0","2.4533147054842046","1","0","1"
"2022","44210","충청남도","서산시","9.995808897659709","8.119863017124795","","0.0","0.132826201","0.0","1.0","1.3373601758682625","1","0","1"
"2022","44230","충청남도","논산시","10.771228547181268","9.33254768518597","","0.0","0.191739246","0.0","1.0","0.04566437749773364","1","0","1"
"2022","44250","충청남도","계룡시","10.232251414032142","9.723690775040303","","0.0","0.375525411","0.0","0.0","0.0","1","0","1"
"2022","44270","충청남도","당진시","10.939052467283249","8.323708788638005","","6.773352772557994","0.067172829","0.0142393752901272","1.0","1.095739177066547","1","0","1"
"2022","44710","충청남도","금산군","10.441686169869069","8.783256512023598","","8.30329070672724","0.145550742","0.0900589559085504","1.0","1.7414403907539258","1","0","1"
"2022","44760","충청남도","부여군","12.032818587013587","8.368557054761206","","9.27305013309483","0.023525453","0.0581318767262563","1.0","0.40142252683992347","1","0","1"
"2022","44770","충청남도","서천군","11.744588945825468","0.0","","0.0","0.0","0.0","1.0","2.1397680502631458","1","0","1"
"2022","44790","충청남도","청양군","11.624260133918312","0.0","","0.0","0.0","0.0","1.0","1.1878223572264963","1","0","1"
"2022","44800","충청남도","홍성군","0.0","0.0","","0.0","","","1.0","1.6745580189219107","1","0","1"
"2022","44810","충청남도","예산군","11.455549481923201","7.7081744533340695","","0.0","0.023026503","0.0","1.0","1.0355823586170159","1","0","1"
"2022","44825","충청남도","태안군","10.999201421036714","0.0","","0.0","0.0","0.0","1.0","2.005293876181432","1","0","1"
"2022","45111","전라북도","전주시 완산구","","","","","","","1.0","18.798169805425196","0","0","1"
"2022","45113","전라북도","전주시 덕진구","","","","","","","0.0","0.0","0","0","1"
"2022","45130","전라북도","군산시","12.03339853122266","0.0","","0.0","0.0","0.0","1.0","16.514576186647414","1","0","1"
"2022","45140","전라북도","익산시","9.61763407149132","9.988879313514166","","0.0","0.591764824","0.0","1.0","8.054716645765378","1","0","1"
"2022","45180","전라북도","정읍시","8.925048369982548","8.17448010631753","","0.0","0.320665083","0.0","1.0","1.283625999772924","1","0","1"
"2022","45190","전라북도","남원시","7.659866223758896","7.783884733721823","","0.0","0.530978648","0.0","1.0","0.5003944024399055","1","0","1"
"2022","45210","전라북도","김제시","9.844500940072644","9.691935979653797","","0.0","0.461930397","0.0","1.0","3.639419795919957","1","0","1"
"2022","45710","전라북도","완주군","9.823079026971923","8.854943596431523","","0.0","0.275234653","0.0","1.0","1.033288276495519","1","0","1"
"2022","45720","전라북도","진안군","9.01343214716928","8.744628773755139","","0.0","0.433191667","0.0","0.0","0.0","1","0","1"
"2022","45730","전라북도","무주군","9.660307606695943","0.0","","0.0","0.0","0.0","0.0","0.0","1","0","1"
"2022","45740","전라북도","장수군","7.675548123701714","8.601744363538328","","0.0","0.716359914","0.0","0.0","0.0","1","0","1"
"2022","45750","전라북도","임실군","9.328734221461628","9.10227775560431","","9.56390613750405","0.260355832","0.4131120475099184","1.0","1.3794837353830218","1","0","1"
"2022","45770","전라북도","순창군","9.256183893274537","8.981054507661506","","0.0","0.431640852","0.0","1.0","2.5919199001989734","1","0","1"
"2022","45790","전라북도","고창군","9.858237242823492","7.792111642314443","","0.0","0.112397097","0.0","0.0","0.0","1","0","1"
"2022","45800","전라북도","부안군","9.21813734461512","8.81406938427628","","0.0","0.400323501","0.0","1.0","0.28163035860429736","1","0","1"
"2022","46110","전라남도","목포시","10.401398712779601","10.782208399179408","","0.0","0.594070696","0.0","1.0","0.647000935610385","1","0","1"
"2022","46130","전라남도","여수시","12.135998741253065","10.744732423221603","","0.0","0.19920309","0.0","1.0","3.716065252760524","1","0","1"
"2022","46150","전라남도","순천시","10.94570041849168","8.665726117348985","","0.0","0.092782088","0.0","1.0","4.572020120749358","1","0","1"
"2022","46170","전라남도","나주시","9.14370430339577","4.734701420183288","","0.0","0.011917952","0.0","1.0","0.869492075926865","1","0","1"
"2022","46230","전라남도","광양시","11.796104914718523","9.640217201253538","","8.878303766398526","0.098982586","0.0461989083128319","1.0","7.663375829664698","1","0","1"
"2022","46710","전라남도","담양군","8.375926461412366","8.819716818965986","","0.0","0.609181484","0.0","1.0","0.7849177944396919","1","0","1"
"2022","46720","전라남도","곡성군","8.612395125952766","7.43427051383833","","0.0","0.235315963","0.0","1.0","0.017465104720568725","1","0","1"
"2022","46730","전라남도","구례군","10.314298817036375","8.59610899095314","","8.527494779171034","0.133174433","0.1243415796680329","1.0","1.2575020176407636","1","0","1"
"2022","46770","전라남도","고흥군","9.574533412543431","7.539424238794332","","0.0","0.115518435","0.0","1.0","0.48777191048024604","1","0","1"
"2022","46780","전라남도","보성군","10.945614385539818","7.865288414402967","","7.796688339768091","0.042181377","0.0393836787126628","1.0","0.9117415283494682","1","0","1"
"2022","46790","전라남도","화순군","8.3556694518077","8.48003253558095","","0.0","0.531057609","0.0","1.0","0.24164435747105104","1","0","1"
"2022","46800","전라남도","장흥군","9.367865604933657","8.002865614926804","","0.0","0.203388507","0.0","0.0","0.0","1","0","1"
"2022","46810","전라남도","강진군","8.791021219570684","4.851297749949054","","0.0","0.018938834","0.0","0.0","0.0","1","0","1"
"2022","46820","전라남도","해남군","8.290596289396406","7.470837399849419","","0.0","0.305747186","0.0","0.0","0.0","1","0","1"
"2022","46830","전라남도","영암군","7.974498267829932","7.963136514992881","","0.0","0.497158609","0.0","0.0","0.0","1","0","1"
"2022","46840","전라남도","무안군","8.853263919456309","8.537368371789505","","8.46875495432169","0.302550405","0.2824836155631567","1.0","0.6696767478448764","1","0","1"
"2022","46860","전라남도","함평군","9.462926704141235","8.482316944195013","","0.0","0.272745135","0.0","1.0","0.5359909078212604","1","0","1"
"2022","46870","전라남도","영광군","9.544506281802784","8.037297705188447","","0.0","0.181315494","0.0","0.0","0.0","1","0","1"
"2022","46880","전라남도","장성군","10.278802978114943","8.649143189862022","","0.0","0.163857662","0.0","1.0","2.8551694555815135","1","0","1"
"2022","46890","전라남도","완도군","9.223578416321512","0.0","","0.0","0.0","0.0","0.0","0.0","1","0","1"
"2022","46900","전라남도","진도군","9.448991480162064","7.886919029906923","","0.0","0.17330692","0.0","0.0","0.0","1","0","1"
"2022","46910","전라남도","신안군","8.961579561170394","7.458372552655157","","0.0","0.181880949","0.0","0.0","0.0","1","0","1"
"2022","47111","경상북도","포항시 남구","","","","","","","1.0","13.902120069229486","0","0","1"
"2022","47113","경상북도","포항시 북구","","","","","","","0.0","0.0","0","0","1"
"2022","47130","경상북도","경주시","12.17888691338501","0.0","","0.0","0.0","0.0","1.0","4.504918727897132","1","0","1"
"2022","47150","경상북도","김천시","10.814920336409745","0.0","","0.0","0.0","0.0","1.0","3.8301327021105562","1","0","1"
"2022","47170","경상북도","안동시","11.752507626335875","8.198312252457622","","7.434557944765845","0.027446294","0.0127835773827875","1.0","2.7178337763287703","1","0","1"
"2022","47190","경상북도","구미시","12.214335471617936","0.0","","0.0","0.0","0.0","1.0","5.3602120959717405","1","0","1"
"2022","47210","경상북도","영주시","11.369832740998062","0.0","","7.989129200380108","0.0","0.0328935752340981","1.0","2.286946831891769","1","0","1"
"2022","47230","경상북도","영천시","10.273697551350573","8.72479686246577","","0.0","0.175226602","0.0","1.0","3.5165682583221294","1","0","1"
"2022","47250","경상북도","상주시","9.889481682258737","7.832131926346509","","7.78876889863984","0.10219244","0.0978540503932713","1.0","2.948702906393592","1","0","1"
"2022","47280","경상북도","문경시","10.960875384781597","0.0","","0.0","0.0","0.0","1.0","1.310179005098974","1","0","1"
"2022","47290","경상북도","경산시","10.841993256731863","0.0","","0.0","0.0","0.0","1.0","2.851503746320611","1","0","1"
"2022","47730","경상북도","의성군","9.74441230426461","0.0","","0.0","0.0","0.0","1.0","2.0608932665377697","1","0","1"
"2022","47750","경상북도","청송군","9.304979727977763","0.0","","7.5339654227148225","0.0","0.1453610951554048","1.0","0.3705281500518308","1","0","1"
"2022","47760","경상북도","영양군","9.53136989016923","6.832398130774161","","7.454117724914918","0.056361959","0.1050055994151941","1.0","0.10671934274036551","1","0","1"
"2022","47770","경상북도","영덕군","10.202970715057921","0.0","","0.0","0.0","0.0","1.0","1.6505392965163452","1","0","1"
"2022","47820","경상북도","청도군","10.460678787172874","9.141446105191562","","0.0","0.210932918","0.0","1.0","3.823089739045105","1","0","1"
"2022","47830","경상북도","고령군","11.638359152060886","0.0","","0.0","0.0","0.0","1.0","3.1748631320677685","1","0","1"
"2022","47840","경상북도","성주군","11.142242804446328","9.341582024554306","","0.0","0.141761739","0.0","1.0","3.99449093868411","1","0","1"
"2022","47850","경상북도","칠곡군","10.642215767475108","9.654234075132747","","0.0","0.271302954","0.0","1.0","4.589160632043123","1","0","1"
"2022","47900","경상북도","예천군","10.40524831778622","9.370727950921909","","8.275075849008708","0.241069829","0.0805811620900566","1.0","2.9429548605181197","1","0","1"
"2022","47920","경상북도","봉화군","8.64239591937439","7.011805950170232","","7.661010646019442","0.12460386","0.2385967589426098","1.0","0.6816515972949201","1","0","1"
"2022","47930","경상북도","울진군","8.996079460133918","0.0","","8.629330752040083","0.0","0.4093136082294496","1.0","0.1359634527478919","1","0","1"
"2022","47940","경상북도","울릉군","10.01036624998069","13.064267583724332","","0.0","0.954952502","0.0","0.0","0.0","1","0","1"
"2022","48121","경상남도","창원시 의창구","","","","","","","0.0","0.0","0","0","1"
"2022","48123","경상남도","창원시 성산구","","","","","","","0.0","0.0","0","0","1"
"2022","48125","경상남도","창원시 마산합포구","","","","","","","0.0","0.0","0","0","1"
"2022","48127","경상남도","창원시 마산회원구","","","","","","","0.0","0.0","0","0","1"
"2022","48129","경상남도","창원시 진해구","","","","","","","0.0","0.0","0","0","1"
"2022","48170","경상남도","진주시","11.386061369721082","10.981834887827874","","7.30773756669801","0.396273852","0.0100478094741214","1.0","3.5392245210542517","1","0","1"
"2022","48220","경상남도","통영시","10.994837029514187","9.959322824330918","","7.8107434167213645","0.254242802","0.0296467397958332","1.0","2.1427636463872477","1","0","1"
"2022","48240","경상남도","사천시","11.420971418443074","0.0","","7.950620388955824","0.0","0.0301577183920292","1.0","3.3189477733956196","1","0","1"
"2022","48250","경상남도","김해시","11.757047165192317","9.983325239950544","","8.130835751475834","0.141848436","0.0222428686221148","1.0","6.28161158211563","1","0","1"
"2022","48270","경상남도","밀양시","12.915775364503043","9.294580505598448","","7.4338259649274026","0.025946375","0.0040340796493305","1.0","4.0448827052511955","1","0","1"
"2022","48310","경상남도","거제시","11.717804104000606","9.375409975054792","","7.919885888313819","0.085909686","0.0200352610832184","1.0","3.0617483139089847","1","0","1"
"2022","48330","경상남도","양산시","12.28390143689015","10.145735597612125","","7.997095288330871","0.104158375","0.0121456977483357","1.0","6.5890093128236575","1","0","1"
"2022","48720","경상남도","의령군","10.37782682170518","9.10669783100589","","7.239157179387709","0.211883759","0.0327168395677655","1.0","2.867328724359525","1","0","1"
"2022","48730","경상남도","함안군","11.425395794421265","9.452871314753414","","8.180360715102637","0.118072701","0.0330687350612585","1.0","0.5659885908937129","1","0","1"
"2022","48740","경상남도","창녕군","11.863104066791578","9.114970005600195","","7.254292355470303","0.059628326","0.0092706705460336","1.0","3.439748455400454","1","0","1"
"2022","48820","경상남도","고성군","9.81358585791201","8.642003356792777","","7.186766611377164","0.224180139","0.0522809942225799","1.0","1.1069806460200653","1","0","1"
"2022","48840","경상남도","남해군","10.077418208438946","9.877010745576678","","7.667878412877876","0.428878611","0.0470694990076485","1.0","2.506750904523351","1","0","1"
"2022","48850","경상남도","하동군","11.735743309557478","9.149550691578552","","7.288859840630689","0.069271761","0.0107700530090545","1.0","3.1194742751340225","1","0","1"
"2022","48860","경상남도","산청군","7.975300486451592","8.514940634607147","","7.04624958906184","0.551588199","0.1269051718640393","1.0","1.3557155463633679","1","0","1"
"2022","48870","경상남도","함양군","8.145420641345469","8.76103079039952","","7.3057289459465595","0.563873053","0.1315006938478821","1.0","0.206144907863643","1","0","1"
"2022","48880","경상남도","거창군","8.082172056585339","8.452447993973038","","6.997332315259721","0.519834963","0.1212305817849527","1.0","0.9675664076039957","1","0","1"
"2022","48890","경상남도","합천군","9.173521687459319","8.210257691984985","","6.532507220139486","0.262656903","0.0490045736109587","1.0","1.1719812010145374","1","0","1"
"2022","50110","제주특별자치도","제주시","","","","","","","0.0","0.0","0","0","1"
"2022","50130","제주특별자치도","서귀포시","","","","","","","0.0","0.0","0","0","1"
"2022","51110","강원특별자치도","춘천시","11.49049145099788","8.832949289177476","","0.0","0.065517367","0.0","1.0","4.911752331540068","1","0","1"
"2022","51130","강원특별자치도","원주시","9.745715343047978","8.810557737748786","","8.333362648296646","0.239905344","0.148852833575868","1.0","3.578324295595638","1","0","1"
"2022","51150","강원특별자치도","강릉시","8.179859853745596","7.1447845110463915","","7.360492180052046","0.197719057","0.2453554515649956","0.0","0.0","1","0","1"
"2022","51170","강원특별자치도","동해시","10.853134763997126","9.31052385701997","","0.0","0.176145724","0.0","1.0","3.334195789325144","1","0","1"
"2022","51190","강원특별자치도","태백시","7.907246339569404","8.957882413079298","","0.0","0.74094298","0.0","0.0","0.0","1","0","1"
"2022","51210","강원특별자치도","속초시","10.862240980899108","9.812385016224745","","0.0","0.259245924","0.0","0.0","0.0","1","0","1"
"2022","51230","강원특별자치도","삼척시","8.034693581646815","7.297456851913207","","0.0","0.323531338","0.0","1.0","0.08004954326795695","1","0","1"
"2022","51720","강원특별자치도","홍천군","9.746238437488417","0.0","","0.0","0.0","0.0","1.0","2.100307186802349","1","0","1"
"2022","51730","강원특별자치도","횡성군","8.413961064327154","8.463459379905652","","8.002043507099355","0.387295318","0.2441170574410639","1.0","1.723087723001665","1","0","1"
"2022","51750","강원특별자치도","영월군","9.697811927367956","7.476786349941941","","0.0","0.097833645","0.0","0.0","0.0","1","0","1"
"2022","51760","강원특별자치도","평창군","7.129005237965591","7.617516585084714","","0.0","0.619828722","0.0","0.0","0.0","1","0","1"
"2022","51770","강원특별자치도","정선군","9.44726651676638","8.2171323205535","","8.14533121304756","0.186809739","0.1738633159522968","1.0","1.7331993120874778","1","0","1"
"2022","51780","강원특별자치도","철원군","11.995481015495601","10.610254447595866","","0.0","0.200167941","0.0","1.0","10.427653269257634","1","0","1"
"2022","51790","강원특별자치도","화천군","8.567585186411616","8.615979534904248","","0.0","0.512098472","0.0","1.0","1.8077891941450435","1","0","1"
"2022","51800","강원특별자치도","양구군","0.0","8.584847841426221","","0.0","1.0","0.0","0.0","0.0","1","0","1"
"2022","51810","강원특별자치도","인제군","7.89186542238262","7.103213027296496","","0.0","0.31236166","0.0","0.0","0.0","1","0","1"
"2022","51820","강원특별자치도","고성군","8.645372066096646","9.147134923318227","","0.0","0.622889828","0.0","0.0","0.0","1","0","1"
"2022","51830","강원특별자치도","양양군","8.232672729196631","8.061426072882886","","0.0","0.457280327","0.0","0.0","0.0","1","0","1"
"2023","11110","서울특별시","종로구","13.782469354025604","0.0","","0.0","0.0","0.0","0.0","0.0","1","0","1"
"2023","11140","서울특별시","중구","15.784101947065235","14.579162450638563","","0.0","0.230597615","0.0","0.0","0.0","1","0","1"
"2023","11170","서울특별시","용산구","10.043341588078086","0.0","","0.0","0.0","0.0","0.0","0.0","1","0","1"
"2023","11200","서울특별시","성동구","16.716940210190664","16.05001300226696","","0.0","0.33918522","0.0","0.0","0.0","1","0","1"
"2023","11215","서울특별시","광진구","0.0","0.0","","0.0","","","0.0","0.0","1","0","1"
"2023","11230","서울특별시","동대문구","0.0","0.0","","0.0","","","0.0","0.0","1","0","1"
"2023","11260","서울특별시","중랑구","0.0","0.0","","0.0","","","0.0","0.0","1","0","1"
"2023","11290","서울특별시","성북구","0.0","0.0","","0.0","","","0.0","0.0","1","0","1"
"2023","11305","서울특별시","강북구","0.0","0.0","","0.0","","","0.0","0.0","1","0","1"
"2023","11320","서울특별시","도봉구","0.0","0.0","","0.0","","","0.0","0.0","1","0","1"
"2023","11350","서울특별시","노원구","0.0","0.0","","0.0","","","0.0","0.0","1","0","1"
"2023","11380","서울특별시","은평구","12.035435653028959","12.493939636730385","","10.773572980728089","0.552112578","0.0988267304426189","0.0","0.0","1","0","1"
"2023","11410","서울특별시","서대문구","12.895977877468052","11.715274022545563","","0.0","0.234924648","0.0","0.0","0.0","1","0","1"
"2023","11440","서울특별시","마포구","17.036639620460292","14.266205404186023","","0.0","0.05894289","0.0","0.0","0.0","1","0","1"
"2023","11470","서울특별시","양천구","0.0","0.0","","0.0","","","0.0","0.0","1","0","1"
"2023","11500","서울특별시","강서구","16.159835035807273","12.982664218223128","","12.880166439254792","0.038637712","0.0348736232486744","0.0","0.0","1","0","1"
"2023","11530","서울특별시","구로구","17.21181964574281","14.370868931187035","","13.80808955150848","0.053471137","0.0304584117827718","0.0","0.0","1","0","1"
"2023","11545","서울특별시","금천구","15.620529272256773","13.421352867600401","","0.0","0.099824354","0.0","0.0","0.0","1","0","1"
"2023","11560","서울특별시","영등포구","","","","","","","0.0","","0","0","1"
"2023","11590","서울특별시","동작구","14.620374124862344","13.548440210097837","","0.0","0.255035318","0.0","0.0","0.0","1","0","1"
"2023","11620","서울특별시","관악구","0.0","0.0","","0.0","","","0.0","0.0","1","0","1"
"2023","11650","서울특별시","서초구","15.787500725762762","13.135291362457266","","0.0","0.065852854","0.0","1.0","27.33488829810599","1","0","1"
"2023","11680","서울특별시","강남구","0.0","0.0","","0.0","","","1.0","43.50967264719323","1","0","1"
"2023","11710","서울특별시","송파구","15.653985545748164","14.356990189804238","","14.017640838323134","0.186201596","0.1326189991786664","1.0","78.23904940838767","1","0","1"
"2023","11740","서울특별시","강동구","15.007911646225711","13.824806459418797","","13.051610982413438","0.211593955","0.0976580896519244","0.0","0.0","1","0","1"
